-0.24455,0.67791,0.48106,-0.61146,0.68659,0.099418,-0.57591,0.78278,-0.49905,0.25615,0.3759,-0.10915,0.17804,0.11458,0.30748,TB
0.83047,0.87132,0.86233,0.57202,0.81917,0.61885,0.96989,-0.76756,-0.51296,-0.21738,-0.20759,-0.78143,0.82148,-0.42272,0.29448,TB
0.46112,0.64123,0.69781,0.68388,0.92952,0.46056,0.9267,-0.34917,-0.46924,-0.55921,-0.34256,-0.76071,0.70759,-0.40388,0.47405,TB
0.61252,0.77674,0.92162,0.73297,0.87521,0.46207,0.78084,-0.57161,-0.47168,-0.84261,-1,-0.44377,0.55533,-0.53666,0.26444,TB
0.66919,0.73943,0.74343,0.18559,0.90396,0.56726,0.89152,-0.48654,-0.59854,0.024835,-0.27008,-0.73276,0.72004,-0.21808,0.25506,TB
0.7851,0.87938,0.83993,0.85638,0.9923,0.72949,0.96236,-0.79873,-0.80051,-0.41448,-0.25561,-0.89074,0.7974,-0.67344,0.69177,TB
0.71208,0.78548,0.85228,0.29933,0.82463,0.58222,0.72632,-0.47391,-0.57494,-0.44904,-0.51106,-0.81291,0.80548,-0.25873,0.40946,TB
0.67427,0.9859,0.91052,0.54012,0.82327,0.42633,0.93549,-0.50586,-0.35787,-0.011445,0.33756,-0.76043,0.66698,-0.54531,0.14962,TB
0.39252,0.87681,0.74105,0.24326,0.87611,0.23344,0.93538,-0.33938,-0.12638,-0.5943,-0.64414,-0.71359,0.62724,-0.53866,0.4827,TB
0.67077,0.92583,0.84806,0.41933,0.91098,0.51189,0.93533,-0.58555,-0.50464,-0.40719,-0.79473,-0.67952,0.88204,-0.70453,0.6511,TB
0.59803,0.8816,0.78227,0.55977,0.91121,0.63781,0.93073,-0.70215,-0.86053,0.11636,0.21733,-0.91467,0.80056,-0.88869,-0.041913,TB
0.76325,0.89908,0.92017,0.51562,0.84969,0.57548,0.91118,-0.69453,-0.52425,-0.45307,-0.34332,-0.87452,0.5488,-0.67895,0.43941,TB
0.62628,0.85653,0.75109,0.63879,0.98057,0.62061,0.95603,-0.61974,-0.71915,-0.49945,-0.53739,-0.91186,0.90783,-0.55529,0.39423,TB
0.39818,0.64578,0.84233,0.56413,0.88956,0.25001,0.84876,-0.41215,-0.17353,-0.39447,-0.44474,-0.77284,0.66865,-0.29045,0.44172,TB
1,0.7817,0.85739,0.67336,0.60853,0.61274,0.87652,-0.5376,-0.40785,-0.36611,0.46655,-0.71485,0.51838,-0.76619,0.1974,TB
0.27679,0.64235,0.70055,0.35198,0.97981,0.251,0.84055,-0.20733,-0.37934,-0.39212,-0.010923,-0.76315,0.6049,-0.63337,-0.084755,TB
0.64002,0.96289,0.94287,0.42087,0.7283,0.33995,0.92681,-0.43337,-0.15654,-0.46657,-0.78332,-0.56733,0.47632,-0.91646,0.31779,TB
0.59725,0.73609,0.83439,0.77013,0.9081,0.46711,0.92822,-0.64467,-0.48843,-0.3177,0.13405,-0.64458,0.73466,-0.31071,0.56159,TB
0.63891,0.96257,0.82805,0.5168,0.91911,0.53799,0.91165,-0.56232,-0.59491,-0.25222,0.31847,-0.85961,0.63446,-0.70798,0.095788,TB
0.76171,0.69482,0.92036,0.24611,0.73101,0.50052,0.62735,-0.44261,-0.39399,-0.37866,-0.40377,-0.8173,0.90044,-0.20291,0.0026507,TB
0.57818,1,0.87461,0.37509,0.88814,0.41126,0.90051,-0.58699,-0.37369,0.15022,0.48405,-0.78604,0.81359,-0.33611,0.48905,TB
0.58009,0.85588,0.88914,0.56634,0.93473,0.5051,0.91316,-0.47237,-0.55752,-0.77363,-0.77337,-0.86245,0.70941,-0.60134,0.33012,TB
0.69734,0.81399,0.93339,0.81534,0.96624,0.57577,0.92487,-0.59487,-0.63098,-0.17097,-0.65073,-0.6474,0.98337,-0.60146,0.3397,TB
0.54206,0.6367,0.8321,0.8366,0.99749,0.43038,0.95567,-0.52058,-0.50963,-0.32902,-0.68607,-0.6156,0.88262,-0.94095,0.32762,TB
0.52806,0.95165,0.80709,0.36305,0.8923,0.30581,0.97271,-0.37548,-0.32769,-0.25604,-0.63186,-0.57752,0.62907,-0.63967,-0.45998,TB
0.85852,0.64043,0.96842,0.6501,0.75429,0.90095,0.75078,-0.56522,-0.71589,-0.6439,-0.82301,-0.715,0.64603,-0.74123,0.32728,TB
0.91037,0.83405,0.90874,0.87934,0.71148,0.70723,0.67874,-0.6229,-0.55261,0.087018,-0.29841,-0.94805,0.75666,-0.20491,0.48309,TB
0.76729,0.81663,0.88369,0.41301,0.81098,0.6159,0.7225,-0.65469,-0.55844,-0.50614,-0.13235,-0.75314,0.63604,-0.45428,0.57337,TB
0.33196,0.76259,0.73748,-0.2247,0.6997,0.042375,0.77682,0.29224,0.41487,-0.17153,-0.42605,-0.12934,0.74515,0.026921,0.26605,TB
0.50862,0.66528,0.75332,-0.10424,0.75071,0.25045,0.93627,-0.2422,-0.18861,-0.39608,-0.66176,-0.66656,0.28277,0.10295,-0.18498,TB
0.88064,0.56644,0.8045,0.50307,0.65657,0.86005,0.89826,-0.49156,-0.67651,-0.65673,-0.73287,-0.728,0.40972,-0.31741,-0.023358,TB
0.56182,0.98527,0.78064,0.33384,0.86045,0.41584,0.79141,-0.65428,-0.29862,0.10051,-0.00059482,-0.97935,0.86565,-0.79001,0.18555,TB
0.92361,0.81948,0.97576,0.62673,0.59612,0.54931,0.64727,-0.64624,-0.22505,-0.43628,-0.16598,-0.80421,0.6413,-0.75235,0.30893,TB
0.87902,0.85504,0.93311,0.61638,0.79875,0.69482,0.81467,-0.71468,-0.60366,-0.27494,-0.15792,-0.82362,0.68589,-0.79915,0.66472,TB
0.84925,0.79514,0.95855,0.49345,0.83514,0.6616,0.9141,-0.75143,-0.64345,-0.11776,0.077786,-0.81596,0.84813,-0.79954,0.44851,TB
0.56271,0.92542,0.86856,0.44803,0.87251,0.43511,0.93293,-0.45259,-0.49892,-0.46587,-0.41026,-0.86552,0.70468,-0.52875,0.17468,TB
0.44886,0.83095,0.89402,0.38954,0.95463,0.36393,0.82094,-0.31341,-0.45077,-0.33547,-0.066836,-0.79551,0.75862,-0.51431,0.13376,TB
0.38428,0.56791,0.66584,0.66341,0.92594,0.3464,0.91405,-0.65605,-0.47154,-0.51284,-0.52728,-0.76536,0.84728,-0.56548,0.52711,TB
0.10838,0.82509,0.4578,-0.15287,0.76502,0.13197,0.90872,-0.27734,-0.42154,-0.17942,-0.29398,-0.56753,0.38487,0.093252,-0.16502,TB
0.9058,0.81232,0.98444,0.85242,0.74265,0.78238,0.7248,-0.69126,-0.62299,-0.62806,-0.098335,-0.78768,0.51581,-0.32664,0.27191,TB
0.67194,0.93417,0.81783,0.60374,0.90478,0.50892,0.99064,-0.73632,-0.49701,-0.3714,-0.19986,-0.72772,0.68384,-0.45014,0.44278,TB
0.64141,0.65824,0.96825,0.97656,0.99183,0.52062,0.87401,-0.47986,-0.62192,-0.36471,-0.52355,-0.71249,0.62306,-0.48733,0.15501,TB
0.29955,0.4522,0.53736,0.70073,0.5026,0.57697,0.90537,-0.66741,-0.91028,0.15211,0.59512,-0.57523,0.73098,-0.21654,0.42749,TB
0.51879,0.70718,0.73076,0.68107,0.79939,0.37298,0.99942,-0.19796,-0.29104,-0.43225,-0.50784,-0.74669,0.42149,-0.6369,0.26673,TB
0.79925,0.9141,0.93878,0.82702,0.85019,0.66877,0.92566,-0.56516,-0.62977,-0.69041,-0.55624,-0.58475,0.79065,-0.68435,0.49537,TB
0.95078,0.95214,0.75757,1,0.83371,1,0.67953,-0.76881,-0.93412,0.0072734,-0.18996,-0.94953,0.74852,-0.65958,-0.25571,TB
0.72379,0.96061,0.70151,0.53915,0.96672,0.64819,0.99733,-0.7803,-0.69715,-0.38707,-0.81842,-0.60065,0.72323,-0.5345,0.56372,TB
0.80606,0.8794,0.62463,0.54916,0.7829,0.44333,0.6054,-0.4849,-0.44976,-0.79333,-0.62737,-0.75629,0.45736,-0.71958,-0.4748,TB
0.92939,0.79182,0.95357,0.78665,0.60024,0.63037,0.73818,-0.57263,-0.23699,0.05484,0.07465,-0.68584,0.7227,-0.50796,0.46784,TB
-0.35188,-0.18646,0.85292,0.44035,0.69436,-0.44919,0.84348,0.062985,0.79481,0.11818,0.30625,-0.80062,0.0010656,0.077669,0.46021,TB
0.80487,0.80332,0.95845,0.99416,0.86819,0.6243,0.94359,-0.60682,-0.60253,-0.16746,0.096199,-0.84356,0.54241,-0.61639,0.46684,TB
0.69945,0.88876,0.84136,0.41319,0.92189,0.68269,0.77771,-0.43893,-0.70623,-0.48048,-0.66666,-0.87352,0.52422,-0.8929,0.52523,TB
0.942,0.96542,0.62303,0.96849,0.91899,0.89352,0.76542,-0.83261,-1,-0.31444,-0.60801,-0.76064,0.54208,-0.64346,-0.38324,TB
0.88845,0.73439,0.98406,0.46037,0.77095,0.61998,0.99367,-0.611,-0.47357,-0.15344,0.65617,-0.74738,0.99303,-0.60953,0.50298,TB
0.80569,0.92401,0.81652,0.82248,0.74045,0.54768,0.91092,-0.37728,-0.44438,-0.27571,-0.10582,-0.82178,0.76261,-0.82496,0.4745,TB
0.82822,0.83619,0.80957,0.52124,0.94168,0.65301,0.90715,-0.67902,-0.73664,0.10107,-0.093684,-0.94578,0.75505,-0.65511,-0.54738,TB
0.69806,0.83009,0.83563,0.79206,0.98017,0.67132,0.82873,-0.54133,-0.75342,0.004329,0.19529,-0.76886,0.74949,-0.7477,0.58592,TB
0.69199,0.86601,0.8444,0.37418,0.92977,0.56243,0.92001,-0.67213,-0.61247,-0.61547,-0.56229,-0.95571,0.44684,-0.66262,-0.19912,TB
0.61029,0.82446,0.83415,0.65878,0.98139,0.58155,0.67414,-0.47253,-0.65081,0.10139,0.21086,-0.75156,0.79984,-0.84624,0.43349,TB
0.88819,0.61989,0.951,0.29972,0.62015,0.5792,0.73353,-0.55937,-0.32781,-0.33361,-0.30176,-0.73122,0.61022,-0.33395,0.26412,TB
0.40296,0.77829,0.84376,0.38337,0.91336,0.32853,0.52264,-0.40153,-0.32235,-0.49906,0.055724,-0.94785,0.54556,-0.43426,0.46442,TB
0.44632,0.83805,0.84019,0.37633,0.92796,0.41935,0.70154,-0.17039,-0.41139,-0.47379,-0.25529,-0.84914,0.79735,-0.40186,0.49376,TB
0.57406,0.80689,0.79951,0.62522,0.87283,0.40121,0.69751,-0.53979,-0.46318,-0.2192,-0.30914,-0.82519,0.50784,-0.37774,0.015655,TB
0.99369,0.65912,0.9896,0.48411,0.74956,0.72637,0.96837,-0.80282,-0.56955,-0.14124,0.61929,-0.85189,0.75409,-0.65953,0.52754,TB
0.55055,0.9683,0.60422,0.29773,0.91503,0.45183,0.73573,-0.66318,-0.47185,-0.33961,-0.15865,-0.79214,0.65555,-0.2718,0.070029,TB
0.45879,0.54135,0.96076,0.85046,0.96556,0.34858,0.97642,-0.59602,-0.44547,-0.49044,-0.05959,-0.8904,0.61213,-0.53892,0.31695,TB
0.41333,0.65159,0.73031,-0.2361,0.59809,0.074375,0.76061,-0.13795,0.21395,0.25299,0.021846,-0.80118,0.76892,0.013431,-0.30125,TB
0.55565,0.78137,0.95924,0.6319,0.8851,0.35974,0.85994,-0.3843,-0.26577,0.42219,0.8056,-0.90149,0.75406,-0.64132,0.27563,TB
0.90094,0.94708,0.8181,0.77609,0.78881,0.65779,0.91489,-0.76025,-0.56,-0.14237,0.35311,-0.67643,0.73056,-0.77914,0.44181,TB
0.73742,0.994,0.83178,0.62343,0.87222,0.57831,0.84954,-0.59959,-0.52569,-0.28359,-0.23403,-0.91612,0.68705,-0.65288,0.0807,TB
0.70976,0.86379,0.94937,0.39583,0.75103,0.51539,0.68089,-0.4321,-0.39197,-0.072436,0.47137,-0.77959,0.70471,-0.38365,0.53017,TB
0.59198,0.5804,0.88495,0.97312,0.97168,0.4583,0.88645,-0.6898,-0.50361,-0.11075,0.085762,-0.78173,0.65456,-0.31862,0.23854,TB
0.66648,0.79902,0.90639,0.78795,0.8942,0.51834,0.8234,-0.69364,-0.54237,-0.22127,-0.080706,-0.86485,0.67305,-0.43835,0.023539,TB
0.31995,0.86565,0.80997,0.1418,0.96563,0.34789,0.51934,-0.056094,-0.37451,-0.14149,-0.67025,-0.88819,0.68351,-0.50429,0.36625,TB
0.61966,0.92581,0.92541,0.53482,0.77661,0.49275,0.63148,-0.24948,-0.40888,-0.63244,-0.26069,-0.62131,0.48199,-0.51715,0.49874,TB
0.6531,0.79088,0.81107,0.77839,0.90548,0.55574,0.81472,-0.68137,-0.57377,-0.33442,-0.55954,-0.88843,0.75815,-0.752,0.50264,TB
0.54725,0.88013,0.98556,0.19119,0.77958,0.40702,0.14983,-0.38657,-0.33024,-0.15583,-0.34973,-0.31998,0.77592,-0.44498,0.3535,TB
0.62563,0.88717,0.74046,0.3084,0.92124,0.50081,0.83276,-0.77158,-0.47437,0.17388,0.53823,-0.8859,0.75461,-0.52254,0.4472,TB
0.96995,0.48923,0.71217,0.27523,0.47903,0.53204,0.54167,-0.2948,-0.23023,-0.51203,-0.57416,-0.20884,0.88096,-0.52836,-0.022203,TB
0.55623,0.40573,0.85534,0.70953,0.36232,0.8371,0.84138,-0.41576,-0.42291,-0.53993,-0.84062,-0.093144,0.32592,-0.73156,0.083622,TB
0.6613,0.9144,0.98141,0.39175,0.80835,0.49563,0.8417,-0.44382,-0.40019,-0.5801,-0.16571,-0.77769,0.60197,-0.52122,0.79003,TB
0.60051,0.73758,0.96114,0.09511,0.74113,0.29163,0.99613,-0.46339,-0.088087,0.013232,-0.31636,-0.79409,0.31415,0.33269,0.023698,TB
0.28196,0.84878,0.77567,0.10055,0.89778,0.17395,0.7237,0.12046,-0.13887,-0.3857,-0.69816,-0.6552,0.53917,-0.56376,0.42817,TB
-0.81867,-0.71128,0.41601,0.097287,-0.43615,-0.55301,0.2671,-0.25082,-0.85853,-0.22148,-0.29609,1,-1,0.31406,-0.20093,TB
0.83363,0.90592,0.9731,0.89225,0.73699,0.50395,0.85738,-0.43437,-0.44939,-0.10696,-0.59512,-0.69758,0.68265,-0.68502,-0.21459,TB
0.66212,0.97925,0.8373,0.47313,0.87335,0.47313,0.95054,-0.5447,-0.44765,-0.40768,-0.62635,-0.66838,0.72732,-0.4757,0.4975,TB
-0.40959,0.54388,0.72152,-0.80582,0.86339,-0.46339,-0.27332,0.58764,1,-0.077028,-0.28835,-0.57711,-0.2418,0.5869,0.12855,TB
0.78414,0.81958,0.92702,0.4395,0.75571,0.55783,0.7443,-0.63856,-0.41776,-0.12361,0.46726,-0.73605,0.76864,-0.45535,0.78545,TB
0.55159,0.84092,0.94154,0.54129,0.90693,0.43602,0.87254,-0.48673,-0.33868,-0.064795,0.33488,-0.97327,0.68445,-0.69932,0.68515,TB
0.64578,0.91791,0.95316,0.58533,0.91225,0.54785,0.79041,-0.65321,-0.62819,-0.57397,-0.30714,-0.88027,0.90407,-0.69004,0.20007,TB
0.26972,0.59871,0.45853,0.40227,0.84779,0.31886,0.90856,-0.49229,-0.52261,-0.81608,-0.77683,-0.65151,0.18767,-0.48477,-0.26763,TB
0.67093,0.88909,0.89687,0.37388,0.84958,0.46109,0.87411,-0.48104,-0.46622,-0.33337,-0.76826,-0.80782,0.93537,-0.59827,0.24219,TB
0.806,0.73097,0.84571,0.35008,0.68603,0.49726,0.98526,-0.3167,-0.36524,-0.30796,-0.34702,-0.79781,0.69953,-0.69577,0.31573,TB
0.69186,0.79978,0.94659,0.82835,0.9561,0.63886,0.89115,-0.62828,-0.70707,-0.48778,-0.73217,-0.63848,0.67714,-0.39453,0.44532,TB
0.78469,0.95131,0.80385,0.61484,0.86142,0.60146,0.96022,-0.79063,-0.58636,0.17893,0.42465,-0.85581,0.74362,-0.68984,0.097148,TB
0.63272,0.71546,0.67408,0.1096,0.76726,0.4464,0.97276,-0.37261,-0.32588,-0.4957,-0.73609,-0.29621,0.49458,-0.48454,0.34931,TB
0.80544,0.6991,0.69976,0.30668,0.87761,0.61794,0.97715,-0.48038,-0.62515,-0.43502,-0.70318,-0.56402,0.24081,-0.56129,-0.18478,TB
0.98311,0.80216,0.97892,0.72783,0.74956,0.72776,0.84907,-0.56015,-0.60996,-0.5556,-0.52709,-0.78749,0.73687,-0.49291,0.097533,TB
0.3006,0.66234,0.8521,0.36623,0.883,0.14248,0.94615,-0.38602,0.065972,0.051615,0.11202,-0.80888,0.73884,-0.55773,0.40044,TB
0.63586,0.78492,0.89235,0.7591,0.80602,0.4856,0.97313,-0.34027,-0.40235,-0.45101,-0.25561,-0.91188,0.7044,-0.47145,0.18317,TB
0.70138,0.61983,0.99433,0.8543,0.89081,0.55234,0.98473,-0.5134,-0.48621,0.64744,1,-0.9,0.90103,-0.36304,0.23764,TB
0.60715,0.46652,0.97447,0.73699,0.6367,0.91779,0.34625,-0.73099,-0.70231,-0.16357,-0.36208,-0.93803,0.81705,-0.62257,-0.41254,TB
0.23745,0.81065,0.51889,0.071884,0.83507,0.24126,0.90543,-0.6128,-0.41923,0.1539,-0.087384,-0.692,0.49771,-0.27229,0.13201,TB
0.62202,0.72762,0.99125,0.82575,0.8741,0.53389,0.65046,-0.34262,-0.5388,-0.29334,-0.37714,-0.8332,0.7106,-0.44493,0.31054,TB
0.57326,0.9264,0.91764,0.28155,0.69656,0.25831,0.95896,-0.36316,-0.10004,-0.24241,-0.8467,-0.8043,0.24216,-0.10981,-0.53821,TB
0.81901,0.93297,0.88429,0.63946,0.84125,0.7285,0.74885,-0.44246,-0.69163,-0.6153,-0.017899,-0.6732,0.76411,-0.63874,0.75869,TB
0.81901,0.93297,0.88429,0.63946,0.84125,0.7285,0.74885,-0.44246,-0.69163,-0.6153,-0.017899,-0.6732,0.76411,-0.63874,0.75869,TB
0.88663,0.73121,0.93649,0.45356,0.84962,0.70607,0.98426,-0.71528,-0.60099,-0.14983,0.081004,-0.87489,0.62796,-0.63839,0.86234,TB
0.6197,0.91206,0.8772,0.33021,0.73785,0.38147,0.99665,-0.29308,-0.23867,-0.011129,0.066971,-0.79727,0.70009,-0.44849,0.3648,TB
0.68906,0.86218,0.98243,0.73031,0.89998,0.57373,0.86575,-0.72392,-0.59291,-0.0073085,-0.13321,-0.78879,0.8093,-0.55145,0.35993,TB
0.91047,0.81432,0.94201,0.60175,0.84981,0.75799,0.81232,-0.75902,-0.73454,-0.51102,-0.20754,-0.77427,0.62746,-0.8115,0.2931,TB
0.78816,0.71622,0.99619,0.87767,0.8909,0.58189,0.67717,-0.76999,-0.58509,-0.065671,-0.0069756,-0.84107,0.64476,-0.29013,-0.072068,TB
0.94655,0.72652,0.83847,0.52345,0.62757,0.63824,0.83244,-0.31315,-0.43197,-0.2729,0.093035,-0.62613,0.22993,-0.35658,0.3238,TB
0.64957,0.92885,0.88876,0.3929,0.81589,0.47042,0.84118,-0.44131,-0.43337,0.11695,-0.3676,-0.8112,0.83626,-0.25426,0.17993,TB
0.85397,0.68244,0.86098,0.34469,0.76941,0.58745,0.88127,-0.67511,-0.55511,-0.25864,-0.26653,-0.81585,0.6958,-0.10909,-0.3639,TB
-0.0346,0.056343,0.85011,0.76641,0.3779,0.26417,0.85127,-0.88197,-0.93858,-0.38276,-0.25845,-0.71539,0.19304,0.10079,-0.42364,TB
0.45997,0.77887,0.90628,0.47706,0.97095,0.43818,0.74848,-0.42372,-0.46685,-0.42619,-0.22033,-0.81736,0.5511,-0.29578,0.46138,TB
0.99807,0.61155,0.89997,0.42505,0.69581,0.69223,0.80714,-0.47088,-0.46262,-0.45072,-0.84254,-0.28464,0.77424,-0.85217,0.33689,TB
0.6819,0.79288,0.7914,0.82269,0.89912,0.63737,0.78184,-0.68158,-0.84552,-0.26961,-0.57968,-0.68177,0.81714,-0.8008,0.23471,TB
0.55053,0.51928,0.90481,0.93474,0.87693,0.47999,0.92482,-0.61896,-0.76065,-0.81299,-0.70294,-0.29887,0.23226,-0.39997,-0.16772,TB
0.52582,0.96269,0.78633,0.25545,0.86282,0.34738,0.93528,-0.48587,-0.32368,-0.28016,-0.67106,-0.31205,0.62749,-0.52933,0.53386,TB
0.61775,0.70704,0.76228,0.85194,0.96117,0.53055,0.79972,-0.66801,-0.65128,-0.65575,-0.70032,-0.75517,0.8509,-0.58078,0.39845,TB
0.05333,0.025458,0.48958,0.90867,-0.013233,0.80618,0.26364,-0.17483,-0.079253,-0.22106,-0.45896,-0.19151,0.47997,-0.82968,-0.19493,TB
0.71296,0.34977,0.68279,0.37016,0.43241,0.59235,0.54109,-0.37076,-0.26,-0.42426,-0.49484,-0.74777,0.50286,-0.21515,-0.25984,TB
0.80833,0.85634,0.98543,0.52137,0.72304,0.52305,0.93601,-0.48848,-0.34786,-0.54186,-0.58682,-0.66825,0.50322,-0.55652,0.48982,TB
0.59547,0.78568,0.70055,0.69129,0.92828,0.49234,0.77023,-0.56918,-0.66886,-0.268,-0.47385,-0.70141,0.65074,-0.76989,0.15884,TB
0.39915,0.93492,0.75308,0.18662,0.92979,0.36724,0.50507,-0.31907,-0.35466,-0.10707,0.057508,-0.68999,0.79649,-0.54357,0.59956,TB
0.32462,0.64649,0.91576,0.43161,0.95599,0.25508,0.91719,-0.5584,-0.37315,-0.34196,-0.22376,-0.72966,0.41592,-0.0026165,-0.33882,TB
0.80333,0.81489,0.89836,0.45904,0.83178,0.70085,0.68345,-0.46073,-0.65169,-0.32688,0.45752,-0.76806,0.78262,-0.57915,0.67426,TB
0.41963,0.99429,0.78821,0.13542,0.82954,0.25426,0.59719,-0.21145,-0.10882,-0.57755,-0.95442,-0.81713,0.59375,-0.43937,0.19314,TB
0.89825,0.57413,0.9823,0.24738,0.83903,0.70655,0.93794,-0.71671,-0.61781,-0.5454,-0.44609,-0.78658,0.55412,-0.13193,0.31075,TB
0.67528,0.63164,0.98391,0.91865,0.84519,0.52019,0.75288,-0.51356,-0.43645,-0.098375,0.24666,-0.85656,0.83966,-0.44158,0.66818,TB
0.58173,0.79082,0.90769,0.66108,0.8815,0.5047,0.74305,-0.29545,-0.48746,-0.11285,-0.33204,-0.85687,0.61232,-0.79654,0.48257,TB
